dataset,model,metric,best,median,mean,worst
csi300,uni2ts_random-reset,CSS_trend_pvalue,0.5409836065573771,0.5409836065573771,0.5409836065573771,0.5409836065573771
csi300,uni2ts_random-reset,CSS_volatility_bal_acc,0.5636363636363637,0.5636363636363637,0.5636363636363637,0.5636363636363637
csi300,uni2ts_random-reset,CSS_volatility_margin,0.7333194778853149,0.7333194778853149,0.7333194778853149,0.7333194778853149
csi300,uni2ts_random-reset,CSS_volatility_pvalue,0.3114754098360656,0.3114754098360656,0.3114754098360656,0.3114754098360656
csi300,unitime_random-reset,CSS_seasonality_bal_acc,0.46818181818181814,0.46818181818181814,0.46818181818181814,0.46818181818181814
csi300,unitime_random-reset,CSS_seasonality_margin,0.6757510561671264,0.6757510561671264,0.6757510561671264,0.6757510561671264
csi300,unitime_random-reset,CSS_seasonality_pvalue,0.6065573770491803,0.6065573770491803,0.6065573770491803,0.6065573770491803
csi300,unitime_random-reset,CSS_trend_bal_acc,0.29545454545454547,0.29545454545454547,0.29545454545454547,0.29545454545454547
csi300,unitime_random-reset,CSS_trend_margin,0.7422809031963526,0.7422809031963526,0.7422809031963526,0.7422809031963526
csi300,unitime_random-reset,CSS_trend_pvalue,0.9508196721311475,0.9508196721311475,0.9508196721311475,0.9508196721311475
csi300,unitime_random-reset,CSS_volatility_bal_acc,0.4727272727272727,0.4727272727272727,0.4727272727272727,0.4727272727272727
csi300,unitime_random-reset,CSS_volatility_margin,0.7419660962111133,0.7419660962111133,0.7419660962111133,0.7419660962111133
csi300,unitime_random-reset,CSS_volatility_pvalue,0.5901639344262295,0.5901639344262295,0.5901639344262295,0.5901639344262295
csi300,visionts_random-reset,CSS_seasonality_bal_acc,0.46818181818181814,0.46818181818181814,0.46818181818181814,0.46818181818181814
csi300,visionts_random-reset,CSS_seasonality_margin,0.5797169656950547,0.5797169656950547,0.5797169656950547,0.5797169656950547
csi300,visionts_random-reset,CSS_seasonality_pvalue,0.7377049180327869,0.7377049180327869,0.7377049180327869,0.7377049180327869
csi300,visionts_random-reset,CSS_trend_bal_acc,0.5318181818181817,0.5318181818181817,0.5318181818181817,0.5318181818181817
csi300,visionts_random-reset,CSS_trend_margin,0.5293196324326226,0.5293196324326226,0.5293196324326226,0.5293196324326226
csi300,visionts_random-reset,CSS_trend_pvalue,0.3114754098360656,0.3114754098360656,0.3114754098360656,0.3114754098360656
csi300,visionts_random-reset,CSS_volatility_bal_acc,0.2409090909090909,0.2409090909090909,0.2409090909090909,0.2409090909090909
csi300,visionts_random-reset,CSS_volatility_margin,0.5466075700488431,0.5466075700488431,0.5466075700488431,0.5466075700488431
csi300,visionts_random-reset,CSS_volatility_pvalue,1.0,1.0,1.0,1.0
csi800,chronos-forecasting_random-reset,CSS_seasonality_bal_acc,0.7181818181818183,0.7181818181818183,0.7181818181818183,0.7181818181818183
csi800,chronos-forecasting_random-reset,CSS_seasonality_margin,0.5099938853419739,0.5099938853419739,0.5099938853419739,0.5099938853419739
csi800,chronos-forecasting_random-reset,CSS_seasonality_pvalue,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164
csi800,chronos-forecasting_random-reset,CSS_trend_bal_acc,0.3727272727272727,0.3727272727272727,0.3727272727272727,0.3727272727272727
csi800,chronos-forecasting_random-reset,CSS_trend_margin,0.513441367919493,0.513441367919493,0.513441367919493,0.513441367919493
csi800,chronos-forecasting_random-reset,CSS_trend_pvalue,0.9180327868852459,0.9180327868852459,0.9180327868852459,0.9180327868852459
csi800,chronos-forecasting_random-reset,CSS_volatility_bal_acc,0.3318181818181818,0.3318181818181818,0.3318181818181818,0.3318181818181818
csi800,chronos-forecasting_random-reset,CSS_volatility_margin,0.510309011600424,0.510309011600424,0.510309011600424,0.510309011600424
