date,value
2012-10-30,0.12616557
2012-10-31,0.55993676
2012-11-01,1.6676251
2012-11-02,0.31037837
2012-11-05,-0.22345628
2012-11-06,-0.408912
2012-11-07,-0.2171618
2012-11-08,-1.6745198
2012-11-09,-0.21223247
2012-11-12,0.4000307
2012-11-13,-1.5939611
2012-11-14,0.39540946
2012-11-15,-1.2164259
2012-11-16,-0.69996077
2012-11-19,-0.12668613
2012-11-20,-0.4483839
2012-11-21,1.2011651
2012-11-22,-0.7388378
2012-11-23,0.5848172
2012-11-26,-0.7284479
2012-11-27,-1.0568491
2012-11-28,-0.92434126
2012-11-29,-0.5988031
2012-11-30,0.9759029
2012-12-03,-1.317658
2012-12-04,0.92161644
2012-12-05,3.0
2012-12-06,-0.20697911
2012-12-07,1.710863
2012-12-10,0.929021
2012-12-11,-0.5266956
2012-12-12,0.33127493
2012-12-13,-1.0220091
2012-12-14,3.0
2012-12-17,0.375469
2012-12-18,0.019090563
2012-12-19,0.07808328
2012-12-20,0.4807805
2012-12-21,-0.5132249
2012-12-24,0.31182316
2012-12-25,2.4797442
2012-12-26,0.30134833
2012-12-27,-0.5066914
2012-12-28,1.258118
2012-12-31,1.5072621
2013-01-04,0.017082708
2013-01-07,0.37427917
2013-01-08,-0.4088164
2013-01-09,-0.0062997798
2013-01-10,0.12235171
2013-01-11,-1.701493
2013-01-14,3.0
2013-01-15,0.5924343
2013-01-16,-0.6785649
2013-01-17,-0.87587124
2013-01-18,1.4556104
2013-01-21,0.49640778
2013-01-22,-0.5122475
2013-01-23,0.3279285
2013-01-24,-0.87861747
2013-01-25,-0.41672567
2013-01-28,2.74442
2013-01-29,0.77223825
2013-01-30,0.3934016
2013-01-31,-0.09500663
2013-02-01,1.8376447
2013-02-04,0.11842098
2013-02-05,0.7324742
2013-02-06,0.099659756
2013-02-07,-0.54722035
2013-02-08,0.34841076
2013-02-18,-1.1357346
2013-02-19,-1.7228252
2013-02-20,0.5306901
2013-02-21,-3.0
2013-02-22,-0.51043624
2013-02-25,0.25239488
2013-02-26,-1.3126649
2013-02-27,0.9055854
2013-02-28,2.6669316
2013-03-01,-0.18409593
2013-03-04,-3.0
2013-03-05,2.6643395
2013-03-06,0.89642787
2013-03-07,-1.067494
2013-03-08,-0.46141905
2013-03-11,-0.5319436
2013-03-12,-1.2979724
2013-03-13,-1.0152738
2013-03-14,0.2049075
2013-03-15,0.16254069
2013-03-18,-1.3459538
2013-03-19,0.7705704
2013-03-20,2.968195
2013-03-21,0.1299688
2013-03-22,0.07875256
2013-03-25,-0.21175441
2013-03-26,-1.331936
2013-03-27,0.25908774
2013-03-28,-2.9397717
2013-03-29,-0.18482365
2013-04-01,-0.102108486
2013-04-02,-0.27730185
2013-04-03,-0.13632171
2013-04-08,-0.43799937
2013-04-09,0.5831174
2013-04-10,-0.18190747
2013-04-11,-0.30092338
2013-04-12,-0.60133684
2013-04-15,-0.9499123
2013-04-16,0.7984785
2013-04-17,-0.0749387
2013-04-18,0.19681235
2013-04-19,2.4594426
2013-04-22,-0.1454208
2013-04-23,-2.8937926
2013-04-24,1.6431271
2013-04-25,-1.0236983
2013-04-26,-0.777157
2013-05-02,0.050568216
2013-05-03,1.5398766
2013-05-06,1.1478348
2013-05-07,0.105152145
2013-05-08,0.41861135
2013-05-09,-0.5602342
2013-05-10,0.4253998
2013-05-13,-0.3875055
2013-05-14,-1.3524342
2013-05-15,0.45124698
2013-05-16,1.5931537
2013-05-17,1.3389741
2013-05-20,0.5692961
2013-05-21,0.14476745
2013-05-22,0.07402507
2013-05-23,-1.2320691
2013-05-24,0.46173242
2013-05-27,0.046552505
2013-05-28,1.5004524
2013-05-29,-0.09498007
2013-05-30,-0.3122056
2013-05-31,-0.97811776
2013-06-03,-0.16441576
2013-06-04,-1.2998422
2013-06-05,-0.2124715
2013-06-06,-1.1722744
2013-06-07,-1.574467
2013-06-13,-3.0
2013-06-14,0.59071326
2013-06-17,-0.5112436
2013-06-18,0.518218
2013-06-19,-0.6968587
2013-06-20,-2.9779792
2013-06-21,-0.1907038
2013-06-24,-3.0
2013-06-25,-0.2720007
2013-06-26,0.08397936
2013-06-27,-0.3451865
2013-06-28,1.6113944
2013-07-01,0.479017
2013-07-02,0.31457466
2013-07-03,-0.7625708
2013-07-04,0.69959426
2013-07-05,0.16093653
2013-07-08,-2.564818
2013-07-09,-0.07351514
2013-07-10,2.495552
2013-07-11,3.0
2013-07-12,-1.9998561
2013-07-15,1.2159425
2013-07-16,0.3731212
2013-07-17,-1.3805336
2013-07-18,-1.4986199
2013-07-19,-2.2113767
2013-07-22,0.44205758
2013-07-23,2.5416052
2013-07-24,-0.6909785
2013-07-25,-0.4887694
2013-07-26,-0.5790061
2013-07-29,-1.9592953
2013-07-30,0.51514775
2013-07-31,0.11349165
2013-08-01,2.092653
2013-08-02,0.040975127
2013-08-05,1.1975638
2013-08-06,0.56453675
2013-08-07,-0.54019284
2013-08-08,-0.18447837
2013-08-09,0.32681304
2013-08-12,2.5690885
2013-08-13,0.20326085
2013-08-14,-0.4117007
2013-08-15,-1.0778148
2013-08-16,-0.7035356
2013-08-19,1.0209467
2013-08-20,-0.75930405
2013-08-21,-0.18376128
2013-08-22,-0.21416596
2013-08-23,-0.69206744
2013-08-26,1.8628439
2013-08-27,0.16650328
2013-08-28,-0.5226427
2013-08-29,-0.4074194
2013-08-30,-0.20356894
2013-09-02,0.21340637
2013-09-03,1.2775061
2013-09-04,-0.17832732
2013-09-05,-0.37421542
2013-09-06,0.57628644
2013-09-09,3.0
2013-09-10,1.2175041
2013-09-11,0.2534891
2013-09-12,0.84734696
2013-09-13,-0.69377786
2013-09-16,-0.41078708
2013-09-17,-1.870668
2013-09-18,0.15608156
2013-09-23,1.4229109
2013-09-24,-1.0582143
2013-09-25,-0.57607925
2013-09-26,-1.6702065
2013-09-27,0.35908744
2013-09-30,0.4890138
2013-10-08,1.1780057
2013-10-09,0.39523947
2013-10-10,-0.9157628
2013-10-11,1.4032998
2013-10-14,0.11123945
2013-10-15,-0.2154992
2013-10-16,-1.700999
2013-10-17,-0.33033475
2013-10-18,0.43547097
2013-10-21,1.6284559
2013-10-22,-0.9514367
2013-10-23,-1.0327231
2013-10-24,-0.6969171
2013-10-25,-1.2205744
2013-10-28,-0.13240162
2013-10-29,0.19533567
2013-10-30,1.296246
2013-10-31,-1.2838166
2013-11-01,0.38766485
2013-11-04,-0.20275624
2013-11-05,0.08971609
2013-11-06,-1.1634461
2013-11-07,-0.5272374
2013-11-08,-1.2759019
2013-11-11,0.27234596
2013-11-12,0.8934214
2013-11-13,-2.0103521
2013-11-14,0.6037696
2013-11-15,1.7534741
2013-11-18,2.929026
2013-11-19,-0.6485852
2013-11-20,0.43433422
2013-11-21,-0.5805571
2013-11-22,-0.47912857
2013-11-25,-0.3812376
2013-11-26,-0.07963963
2013-11-27,0.9758816
2013-11-28,0.89015996
2013-11-29,-0.055795014
2013-12-02,-0.7708731
2013-12-03,0.8497054
2013-12-04,1.1458375
2013-12-05,-0.28419125
2013-12-06,-0.60883176
2013-12-09,-0.08581193
2013-12-10,0.054690164
2013-12-11,-1.5076977
2013-12-12,-0.13589145
2013-12-13,-0.15922613
2013-12-16,-1.468024
2013-12-17,-0.4689671
2013-12-18,-0.0022415742
2013-12-19,-0.972583
2013-12-20,-2.1080945
2013-12-23,0.2185588
2013-12-24,0.10782929
2013-12-25,0.6223184
2013-12-26,-1.5721563
2013-12-27,1.4661808
2013-12-30,-0.18991765
2013-12-31,1.1502888
2014-01-02,-0.34219596
2014-01-03,-1.2317982
2014-01-06,-2.0628433
2014-01-07,-0.05970449
2014-01-08,0.121299975
2014-01-09,-0.8170751
2014-01-10,-0.7309657
2014-01-13,-0.4859489
2014-01-14,0.7442558
2014-01-15,-0.19165461
2014-01-16,0.0827364
2014-01-17,-1.3783292
2014-01-20,-0.5455365
2014-01-21,0.8467839
2014-01-22,2.2628214
2014-01-23,-0.5072969
2014-01-24,0.51619947
2014-01-27,-1.2153423
2014-01-28,0.12390276
2014-01-29,0.2838088
2014-01-30,-1.047697
2014-02-07,0.37157014
2014-02-10,2.1830173
2014-02-11,0.6741402
2014-02-12,0.18724051
2014-02-13,-0.48914656
2014-02-14,0.591935
2014-02-17,0.58954465
2014-02-18,-1.1602802
2014-02-19,0.9891291
2014-02-20,-0.8535033
2014-02-21,-0.93599004
2014-02-24,-1.9938006
2014-02-25,-2.3121095
2014-02-26,0.19258416
2014-02-27,-0.41736308
2014-02-28,0.9942179
2014-03-03,0.43182707
2014-03-04,-0.28245428
2014-03-05,-0.86249083
2014-03-06,0.3633475
2014-03-07,-0.25070575
2014-03-10,-2.934768
2014-03-11,0.42754576
2014-03-12,0.19691858
2014-03-13,1.0699745
2014-03-14,-0.7629161
2014-03-17,0.8137021
2014-03-18,-0.23836116
2014-03-19,-0.7539073
2014-03-20,-1.4589621
2014-03-21,3.0
2014-03-24,0.69858503
2014-03-25,-0.1209441
2014-03-26,-0.17344049
2014-03-27,-0.66406906
2014-03-28,-0.18907839
2014-03-31,-0.26878706
2014-04-01,0.66358036
2014-04-02,0.6912016
2014-04-03,-0.6767589
2014-04-04,0.8079547
2014-04-08,2.0796497
2014-04-09,0.017560769
2014-04-10,1.3645345
2014-04-11,-0.1556938
2014-04-14,-0.11496302
2014-04-15,-1.5723103
2014-04-16,0.08804819
2014-04-17,-0.3426687
2014-04-18,-0.047365207
2014-04-21,-1.5259331
2014-04-22,0.35458305
2014-04-23,-0.12067318
2014-04-24,-0.20468442
2014-04-25,-0.95580304
2014-04-28,-1.3851017
2014-04-29,0.9465818
2014-04-30,-0.026590807
2014-05-05,-0.12475795
2014-05-06,0.0010623574
2014-05-07,-0.861062
2014-05-08,-0.11026739
2014-05-09,-0.10054151
2014-05-12,1.8926536
2014-05-13,-0.24703528
2014-05-14,-0.13600832
2014-05-15,-1.1948494
2014-05-16,0.04324857
2014-05-19,-1.3138175
2014-05-20,-0.007935811
2014-05-21,0.8136596
2014-05-22,-0.24455468
2014-05-23,0.69942427
2014-05-26,0.27928317
2014-05-27,-0.39383715
2014-05-28,0.88165045
2014-05-29,-0.6172297
2014-05-30,0.019366777
2014-06-03,-0.30491254
2014-06-04,-0.93156534
2014-06-05,0.9005498
2014-06-06,-0.692673
2014-06-09,-0.05254951
2014-06-10,1.0924541
2014-06-11,-0.055083234
2014-06-12,-0.33778188
2014-06-13,0.9104935
2014-06-16,0.6049595
2014-06-17,-0.9362238
2014-06-18,-0.4219259
2014-06-19,-1.4094456
2014-06-20,0.37714753
2014-06-23,-0.1436148
2014-06-24,0.41288525
2014-06-25,-0.51013345
2014-06-26,0.6216491
2014-06-27,0.014628663
2014-06-30,0.5814707
2014-07-01,-0.05738855
2014-07-02,0.22531539
2014-07-03,0.34841076
2014-07-04,-0.09557499
2014-07-07,-0.1328053
2014-07-08,0.13693789
2014-07-09,-1.3325574
2014-07-10,-0.27755684
2014-07-11,0.18029268
2014-07-14,0.9509162
2014-07-15,0.09766252
2014-07-16,-0.20271374
2014-07-17,-0.60089064
2014-07-18,0.25795102
2014-07-21,0.05418023
2014-07-22,1.0517764
2014-07-23,0.17431161
2014-07-24,1.5543458
2014-07-25,0.8993706
2014-07-28,2.4668047
2014-07-29,0.25215054
2014-07-30,-0.3920949
2014-07-31,1.0494392
2014-08-01,-0.8249365
2014-08-04,1.7337992
2014-08-05,-0.26948822
2014-08-06,-0.26503164
2014-08-07,-1.383046
2014-08-08,0.10640573
2014-08-11,1.2736179
2014-08-12,-0.34699252
2014-08-13,0.03551461
2014-08-14,-0.90163875
2014-08-15,0.90754014
2014-08-18,0.49137217
2014-08-19,-0.026654549
2014-08-20,-0.35817382
2014-08-21,-0.48243248
2014-08-22,0.38654938
2014-08-25,-0.88212854
2014-08-26,-0.74839365
2014-08-27,0.09993597
2014-08-28,-0.6591185
2014-08-29,1.0070087
2014-09-01,0.61464816
2014-09-02,1.1439571
2014-09-03,0.8012619
2014-09-04,0.60882646
2014-09-05,0.8117049
2014-09-09,-0.181201
2014-09-10,-0.5005616
2014-09-11,-0.3633528
2014-09-12,0.5136605
2014-09-15,-0.077111214
2014-09-16,-1.805041
2014-09-17,0.43421736
2014-09-18,0.2379362
2014-09-19,0.57781625
2014-09-22,-1.7354034
2014-09-23,0.73514074
2014-09-24,1.5404396
2014-09-25,-0.21317796
2014-09-26,-0.025762169
2014-09-29,0.35313824
2014-09-30,0.08171654
2014-10-08,0.96168846
2014-10-09,0.094050504
2014-10-10,-0.578937
2014-10-13,-0.46223706
2014-10-14,-0.338738
2014-10-15,0.59620565
2014-10-16,-0.7389334
2014-10-17,-0.13147736
2014-10-20,0.4393167
2014-10-21,-0.8083956
2014-10-22,-0.5745707
2014-10-23,-0.8709791
2014-10-24,-0.2289168
2014-10-27,-0.8497744
2014-10-28,1.7646713
2014-10-29,1.2463578
2014-10-30,0.6032916
2014-10-31,1.3877681
2014-11-03,0.11564823
2014-11-04,-0.012259605
2014-11-05,-0.3792032
2014-11-06,0.058833357
2014-11-07,-0.17356797
2014-11-10,2.2299733
2014-11-11,-0.28162035
2014-11-12,1.2092602
2014-11-13,-0.53481734
2014-11-14,0.01200464
2014-11-17,-0.51748496
2014-11-18,-0.9260464
2014-11-19,-0.1814241
2014-11-20,-0.038733553
2014-11-21,1.5938869
2014-11-24,2.2355082
2014-11-25,1.1867914
2014-11-26,1.2085804
2014-11-27,0.9955989
2014-11-28,1.7233456
2014-12-01,0.3143941
2014-12-02,3.0
2014-12-03,1.2947482
2014-12-04,3.0
2014-12-05,0.5550818
2014-12-08,3.0
2014-12-09,-3.0
2014-12-10,3.0
2014-12-11,-1.1003474
2014-12-12,0.25160876
2014-12-15,0.6354385
2014-12-16,2.3526225
2014-12-17,1.5086007
2014-12-18,-0.42343444
2014-12-19,0.95748156
2014-12-22,0.26363462
2014-12-23,-1.8605013
2014-12-24,-2.5682917
2014-12-25,2.8631916
2014-12-26,2.9158633
2014-12-29,0.21429875
2014-12-30,0.019738602
2014-12-31,1.92837
2015-01-05,2.6851404
2015-01-06,-0.04618068
2015-01-07,0.03245502
2015-01-08,-2.101784
2015-01-09,-0.34826735
2015-01-12,-0.8672608
2015-01-13,-0.022617592
2015-01-14,-0.32899618
2015-01-15,2.5532594
2015-01-16,0.7327505
2015-01-19,-3.0
2015-01-20,1.0563977
2015-01-21,3.0
2015-01-22,0.4358959
2015-01-23,0.06850081
2015-01-26,0.87015575
2015-01-27,-0.85082614
2015-01-28,-1.271031
2015-01-29,-1.1346616
2015-01-30,-1.2478079
2015-02-02,-2.1214163
2015-02-03,2.183867
2015-02-04,-0.95932996
2015-02-05,-0.9466296
2015-02-06,-1.4775958
2015-02-09,0.8669156
2015-02-10,1.5909122
2015-02-11,0.67659426
2015-02-12,0.19267978
2015-02-13,0.66329354
2015-02-16,0.7272581
2015-02-17,0.54723096
2015-02-25,-1.1373174
2015-02-26,2.208843
2015-02-27,0.12923579
2015-03-02,0.67453325
2015-03-03,-2.3448036
2015-03-04,0.54794276
2015-03-05,-0.9046027
2015-03-06,-0.48869503
2015-03-09,1.4830405
2015-03-10,-0.46612528
2015-03-11,0.06792714
2015-03-12,1.6897433
2015-03-13,0.5810777
2015-03-16,2.1337345
2015-03-17,1.2029499
2015-03-18,2.0750496
2015-03-19,-0.18073356
2015-03-20,1.1918695
2015-03-23,1.785398
2015-03-24,-0.012291476
2015-03-25,-0.76637936
2015-03-26,0.18242803
2015-03-27,0.4551458
2015-03-30,2.5792127
2015-03-31,-0.84037256
2015-04-01,1.56464
2015-04-02,-0.015351065
2015-04-03,0.9543157
2015-04-07,1.8781949
2015-04-08,0.7136705
2015-04-09,-0.7327717
2015-04-10,1.6859614
2015-04-13,1.5380812
2015-04-14,0.31051648
2015-04-15,-1.1923953
2015-04-16,2.6720202
2015-04-17,1.5962983
2015-04-20,-1.4734261
2015-04-21,1.8820938
2015-04-22,2.2933004
2015-04-23,-0.014118731
2015-04-24,-0.7534133
2015-04-27,1.9544722
2015-04-28,-1.2528275
2015-04-29,0.57575524
2015-04-30,-0.4905807
2015-05-04,0.67583996
2015-05-05,-3.0
2015-05-06,-0.87789506
2015-05-07,-1.6635137
2015-05-08,1.7262884
2015-05-11,2.548723
2015-05-12,1.046454
2015-05-13,-0.5784802
2015-05-14,-0.36789972
2015-05-15,-1.6137264
2015-05-18,-0.85135734
2015-05-19,3.0
2015-05-20,0.411961
2015-05-21,1.5785038
2015-05-22,1.9972001
2015-05-25,2.6322882
2015-05-26,1.7030865
2015-05-27,-0.33409017
2015-05-28,-3.0
2015-05-29,0.09138399
2015-06-01,3.0
2015-06-02,1.4699947
2015-06-03,-0.34998837
2015-06-04,0.62097985
2015-06-05,0.81071687
2015-06-08,2.0646493
2015-06-09,-0.63846093
2015-06-10,-0.17431161
2015-06-11,-0.07672346
2015-06-12,0.44466034
2015-06-15,-1.9377719
2015-06-16,-2.7029507
2015-06-17,1.267828
2015-06-18,-3.0
2015-06-19,-3.0
2015-06-23,2.829908
2015-06-24,1.7165465
2015-06-25,-3.0
2015-06-26,-3.0
2015-06-29,-3.0
2015-06-30,3.0
2015-07-01,-3.0
2015-07-02,-3.0
2015-07-03,-3.0
2015-07-06,2.5483618
2015-07-07,-1.6064228
2015-07-08,-3.0
2015-07-09,3.0
2015-07-10,3.0
2015-07-13,2.2497756
2015-07-14,-2.143131
2015-07-15,-3.0
2015-07-16,0.6529993
2015-07-17,3.0
2015-07-20,0.16129774
2015-07-21,0.081142865
2015-07-22,-0.22361031
2015-07-23,1.9730741
2015-07-24,-1.5968136
2015-07-27,-3.0
2015-07-28,-0.2126574
2015-07-29,2.7549586
2015-07-30,-2.6411428
2015-07-31,-0.004323795
2015-08-03,0.25832283
2015-08-04,2.733212
2015-08-05,-1.8684744
2015-08-06,-0.84211487
2015-08-07,1.7120528
2015-08-10,3.0
2015-08-11,-0.4204811
2015-08-12,-1.1419865
2015-08-13,1.2822762
2015-08-14,-0.076436624
2015-08-17,0.0603844
2015-08-18,-3.0
2015-08-19,1.380236
2015-08-20,-2.893591
2015-08-21,-3.0
2015-08-24,-3.0
2015-08-25,-3.0
2015-08-26,-0.5391305
2015-08-27,3.0
2015-08-28,3.0
2015-08-31,0.6121835
2015-09-01,-0.1522677
2015-09-02,0.0649844
2015-09-07,-3.0
2015-09-08,2.2559373
2015-09-09,1.7105762
2015-09-10,-1.1287707
2015-09-11,-0.3097197
2015-09-14,-1.7930948
2015-09-15,-3.0
2015-09-16,3.0
2015-09-17,-1.9800538
2015-09-18,0.35859877
2015-09-21,1.5272452
2015-09-22,0.7948559
2015-09-23,-2.0628538
2015-09-24,0.5656735
2015-09-25,-1.4734899
2015-09-28,0.26343277
2015-09-29,-1.7904283
2015-09-30,0.6410478
2015-10-08,2.568058
2015-10-09,1.1452107
2015-10-12,2.8358676
2015-10-13,-0.10288932
2015-10-14,-1.0414768
2015-10-15,2.0771213
2015-10-16,1.1732464
2015-10-19,-0.031435158
2015-10-20,1.0630162
2015-10-21,-2.6360915
2015-10-22,1.2813412
2015-10-23,1.1465918
2015-10-26,0.41527554
2015-10-27,0.05545506
2015-10-28,-1.7200418
2015-10-29,0.17763679
2015-10-30,-0.014904875
2015-11-02,-1.4998788
2015-11-03,-0.30281436
2015-11-04,3.0
2015-11-05,1.8673482
2015-11-06,2.0674114
2015-11-09,1.0693265
2015-11-10,-0.19954261
2015-11-11,-0.02490166
2015-11-12,-0.92521244
2015-11-13,-1.186871
2015-11-16,0.39104316
2015-11-17,-0.17026934
2015-11-18,-1.049418
2015-11-19,1.3900523
2015-11-20,-0.048215095
2015-11-23,-0.531354
2015-11-24,-0.02124715
2015-11-25,0.6236357
2015-11-26,-0.5570365
2015-11-27,-3.0
2015-11-30,0.2016142
2015-12-01,0.5974061
2015-12-02,3.0
2015-12-03,0.62032115
2015-12-04,-1.7387764
2015-12-07,0.20830706
2015-12-08,-1.5952413
2015-12-09,0.2833626
2015-12-10,-0.34944126
2015-12-11,-0.40397206
2015-12-14,2.516162
2015-12-15,-0.44100052
2015-12-16,-0.25025424
2015-12-17,1.6691123
2015-12-18,0.25092885
2015-12-21,2.2846954
2015-12-22,0.2138207
2015-12-23,-0.27233535
2015-12-24,-0.8867285
2015-12-25,0.17038089
2015-12-28,-2.6016338
2015-12-29,0.78426415
2015-12-30,0.043801
2015-12-31,-0.8431666
2016-01-04,-3.0
2016-01-05,0.21514864
2016-01-06,1.528998
2016-01-07,-3.0
2016-01-08,1.7828908
2016-01-11,-3.0
2016-01-12,0.61491376
2016-01-13,-1.6924949
2016-01-14,1.8206682
2016-01-15,-2.8792439
2016-01-18,0.30847675
2016-01-19,2.59569
2016-01-20,-1.3822014
2016-01-21,-2.6461732
2016-01-22,0.89448375
2016-01-25,0.40707415
2016-01-26,-3.0
2016-01-27,-0.3422066
2016-01-28,-2.3637931
2016-01-29,2.849009
2016-02-01,-1.3968885
2016-02-02,1.8175343
2016-02-03,-0.4164282
2016-02-04,1.0573007
2016-02-05,-0.6605101
2016-02-15,-0.54804367
2016-02-16,2.6974213
2016-02-17,0.73688304
2016-02-18,-0.31428784
2016-02-19,-0.096068986
2016-02-22,1.9304948
2016-02-23,-0.8774276
2016-02-24,0.547794
2016-02-25,-3.0
2016-02-26,0.8596172
2016-02-29,-2.1674907
2016-03-01,1.6140928
2016-03-02,3.0
2016-03-03,0.17265433
2016-03-04,0.9990729
2016-03-07,0.2810254
2016-03-08,0.04692433
2016-03-09,-1.0600203
2016-03-10,-1.7390686
2016-03-11,0.11759235
2016-03-14,1.36531
2016-03-15,0.22981979
2016-03-16,0.40770093
2016-03-17,0.9511074
2016-03-18,1.3279256
2016-03-21,2.1422758
2016-03-22,-0.6829153
2016-03-23,0.25021705
2016-03-24,-1.5281216
2016-03-25,0.4127896
2016-03-28,-0.8171654
2016-03-29,-0.99924815
2016-03-30,2.2640326
2016-03-31,0.015829127
2016-04-01,0.07102922
2016-04-05,1.1436703
2016-04-06,-0.22434334
2016-04-07,-1.3540277
2016-04-08,-0.688737
2016-04-11,1.2068062
2016-04-12,-0.35569853
2016-04-13,1.1544107
2016-04-14,0.360426
2016-04-15,-0.13304965
2016-04-18,-1.2259605
2016-04-19,0.23750064
2016-04-20,-1.610619
2016-04-21,-0.6065477
2016-04-22,0.3687549
2016-04-25,-0.39557943
2016-04-26,0.44831485
2016-04-27,-0.4056612
2016-04-28,-0.18455274
2016-04-29,-0.14254181
2016-05-03,1.5689639
2016-05-04,-0.14748709
2016-05-05,0.089408
2016-05-06,-2.3515282
2016-05-09,-1.8774194
2016-05-10,0.067268476
2016-05-11,0.363305
2016-05-12,0.17746681
2016-05-13,-0.4728075
2016-05-16,0.5560698
2016-05-17,-0.30167764
2016-05-18,-0.5538707
2016-05-19,-0.19518162
2016-05-20,0.42299888
2016-05-23,0.22629277
2016-05-24,-0.71756405
2016-05-25,-0.16034162
2016-05-26,0.11083575
2016-05-27,-0.08417589
2016-05-30,0.088122554
2016-05-31,2.9543948
2016-06-01,-0.28779265
2016-06-02,0.15036608
2016-06-03,0.5910107
2016-06-06,-0.32882088
2016-06-07,-0.08301792
2016-06-08,-0.4009337
2016-06-13,-2.784662
2016-06-14,0.24584015
2016-06-15,1.135639
2016-06-16,-0.6547415
2016-06-17,0.41721964
2016-06-20,0.031998206
2016-06-21,-0.2163916
2016-06-22,0.7586826
2016-06-23,-0.5076847
2016-06-24,-1.1825101
2016-06-27,1.2221786
2016-06-28,0.4184626
2016-06-29,0.39148936
2016-06-30,0.037182514
2016-07-01,-0.026495196
2016-07-04,1.3923044
2016-07-05,0.040316466
2016-07-06,0.22736575
2016-07-07,-0.2241415
2016-07-08,-0.5250543
2016-07-11,0.27406698
2016-07-12,1.9089184
2016-07-13,0.22932048
2016-07-14,-0.20010035
2016-07-15,-0.04760955
2016-07-18,-0.42214367
2016-07-19,-0.41107392
2016-07-20,-0.32600564
2016-07-21,0.3762339
2016-07-22,-0.7840517
2016-07-25,0.1237434
2016-07-26,1.0331533
2016-07-27,-1.4338692
2016-07-28,0.04573449
2016-07-29,-0.51041496
2016-08-01,-0.7887632
2016-08-02,0.3090823
2016-08-03,0.09008791
2016-08-04,0.18275736
2016-08-05,0.07198534
2016-08-08,0.77398056
2016-08-09,0.5938047
2016-08-10,-0.40761593
2016-08-11,-0.30862015
2016-08-12,1.6433821
2016-08-15,2.6489458
2016-08-16,-0.4330063
2016-08-17,-0.17149636
2016-08-18,-0.26061222
2016-08-19,-0.020227287
2016-08-22,-0.7818792
2016-08-23,0.1000847
2016-08-24,-0.35351008
2016-08-25,-0.5934913
2016-08-26,-0.085078895
2016-08-29,-0.015765386
2016-08-30,0.07893316
2016-08-31,0.3909157
2016-09-01,-0.7364687
2016-09-02,0.30402547
2016-09-05,0.115287036
2016-09-06,0.5815876
2016-09-07,-0.08261423
2016-09-08,-0.06781559
2016-09-09,-0.60865647
2016-09-12,-1.5234047
2016-09-13,-0.09642488
2016-09-14,-0.62487864
2016-09-19,0.6368408
2016-09-20,-0.19062942
2016-09-21,0.21820822
2016-09-22,0.6335794
2016-09-23,-0.45286706
2016-09-26,-1.5411195
2016-09-27,0.5321136
2016-09-28,-0.30564556
2016-09-29,0.33789343
2016-09-30,0.21000683
2016-10-10,1.077326
2016-10-11,0.3089017
2016-10-12,-0.2108514
2016-10-13,0.036778815
2016-10-14,0.05203427
2016-10-17,-0.7883702
2016-10-18,1.1470062
2016-10-19,-0.17100768
2016-10-20,0.029129842
2016-10-21,0.21093108
2016-10-24,1.0324733
2016-10-25,-0.03764995
2016-10-26,-0.36927545
2016-10-27,-0.27626076
2016-10-28,-0.18272017
2016-10-31,-0.13706537
2016-11-01,0.573928
2016-11-02,-0.7161989
2016-11-03,0.8139783
2016-11-04,-0.3233179
2016-11-07,0.029820377
2016-11-08,0.3512791
2016-11-09,-0.51189166
2016-11-10,0.9638026
2016-11-11,0.6649933
2016-11-14,0.3053428
2016-11-15,-0.044225942
2016-11-16,-0.04160192
2016-11-17,0.14602104
2016-11-18,-0.52916557
2016-11-21,0.58246934
2016-11-22,0.6714099
2016-11-23,0.12916142
2016-11-24,0.32496452
2016-11-25,0.79727805
2016-11-28,0.3144153
2016-11-29,0.6956636
2016-11-30,-0.68548614
2016-12-01,0.6465826
2016-12-02,-0.93633
2016-12-05,-1.538145
2016-12-06,-0.29777348
2016-12-07,0.39311478
2016-12-08,-0.17809361
2016-12-09,0.57060283
2016-12-12,-2.1903422
2016-12-13,-0.14271711
2016-12-14,-0.7172241
2016-12-15,-1.0500978
2016-12-16,0.11492583
2016-12-19,-0.4884348
2016-12-20,-0.567607
2016-12-21,0.75932
2016-12-22,-0.11083044
2016-12-23,-0.78439695
2016-12-26,0.36440986
2016-12-27,-0.19573936
2016-12-28,-0.42393905
2016-12-29,-0.14568639
2016-12-30,0.29842684
2017-01-03,0.8310929
2017-01-04,0.6611263
2017-01-05,-0.048209783
2017-01-06,-0.56686866
2017-01-09,0.39778912
2017-01-10,-0.18353818
2017-01-11,-0.6653226
2017-01-12,-0.4852902
2017-01-13,0.027068868
2017-01-16,-0.046913706
2017-01-17,0.1511416
2017-01-18,0.3141391
2017-01-19,-0.30328712
2017-01-20,0.65086395
2017-01-23,0.20977311
2017-01-24,-0.024582952
2017-01-25,0.2689889
2017-01-26,0.28387254
2017-02-03,-0.6517032
2017-02-06,0.19639802
2017-02-07,-0.23306529
2017-02-08,0.4317102
2017-02-09,0.30815804
2017-02-10,0.41678408
2017-02-13,0.5605423
2017-02-14,-0.046595
2017-02-15,-0.39987665
2017-02-16,0.46618372
2017-02-17,-0.5391942
2017-02-20,1.2666595
2017-02-21,0.25905588
2017-02-22,0.14302519
2017-02-23,-0.45403564
2017-02-24,-0.020832831
